time, bus(V), shunt (mV), load (V), current (mA), power (mW)
208.354714 3.30,0.28,3.30,2.90,10.00
208.411623 3.30,0.27,3.30,2.90,10.00
208.465149 3.30,0.28,3.30,2.80,10.00
208.522338 3.30,0.29,3.30,2.80,10.00
208.575778 3.30,0.25,3.30,2.50,10.00
208.632737 3.30,0.29,3.30,2.90,10.00
208.685953 3.30,0.28,3.30,2.70,10.00
208.743644 3.30,0.29,3.30,2.80,10.00
208.796862 3.30,0.27,3.30,2.80,10.00
208.854155 3.30,0.27,3.30,2.70,10.00
208.907245 3.30,0.27,3.30,2.80,10.00
208.964931 3.30,0.24,3.30,2.80,10.00
209.017863 3.30,0.26,3.30,2.70,10.00
209.075051 3.30,0.27,3.30,2.80,10.00
209.128352 3.30,0.27,3.30,2.70,10.00
209.185568 3.30,0.28,3.30,2.80,10.00
209.239001 3.30,0.30,3.30,2.90,10.00
209.296415 3.30,0.28,3.30,2.70,10.00
209.349866 3.30,0.26,3.30,2.70,10.00
209.407005 3.30,0.26,3.30,2.70,10.00
209.460250 3.30,0.27,3.30,2.90,10.00
209.517472 3.30,0.28,3.30,2.40,10.00
209.570815 3.30,0.25,3.30,2.80,10.00
209.628169 3.30,0.28,3.30,2.70,10.00
209.681446 3.30,0.30,3.30,3.10,10.00
209.738623 3.30,0.29,3.30,2.90,10.00
209.792014 3.30,0.28,3.30,2.70,10.00
209.849306 3.30,0.27,3.30,2.70,10.00
209.902746 3.30,0.28,3.30,2.70,10.00
209.959705 3.30,0.28,3.30,2.80,10.00
210.013470 3.30,0.27,3.30,2.60,10.00
210.070265 3.30,0.27,3.30,2.80,10.00
210.123988 3.30,0.27,3.30,2.90,10.00
210.180966 3.30,0.25,3.30,2.80,10.00
210.234157 3.30,0.31,3.30,2.70,10.00
210.287808 3.30,0.30,3.30,2.80,10.00
210.345084 3.29,0.28,3.29,2.40,6.00
210.398281 3.30,0.25,3.30,2.90,10.00
210.455517 3.30,0.30,3.30,2.70,10.00
210.508933 3.30,0.30,3.30,2.70,10.00
210.566143 3.30,0.27,3.30,2.60,10.00
210.619301 3.30,0.26,3.30,2.80,10.00
210.676930 3.30,0.27,3.30,2.90,10.00
210.730166 3.30,0.28,3.30,2.80,10.00
210.787253 3.30,0.27,3.30,2.90,10.00
210.840757 3.30,0.28,3.30,2.80,10.00
210.898084 3.30,0.26,3.30,3.00,10.00
210.951189 3.30,0.29,3.30,2.60,10.00
211.008289 3.30,0.27,3.30,2.50,10.00
211.061893 3.30,0.28,3.30,2.70,10.00
211.118783 3.30,0.29,3.30,2.70,10.00
211.172166 3.30,0.30,3.30,2.70,10.00
211.229634 3.30,0.26,3.30,2.50,10.00
211.283115 3.30,0.27,3.30,2.90,10.00
211.340403 3.29,0.29,3.29,2.80,10.00
211.393470 3.30,0.27,3.30,2.70,10.00
211.450839 3.30,0.27,3.30,2.50,10.00
211.504111 3.30,0.27,3.30,2.90,10.00
211.561124 3.30,0.28,3.30,2.90,10.00
211.614941 3.30,0.28,3.30,2.70,10.00
211.671871 3.30,0.26,3.30,3.00,10.00
211.725205 3.30,0.28,3.30,2.60,10.00
211.782545 3.30,0.27,3.30,2.60,10.00
211.835773 3.30,0.26,3.30,2.60,10.00
211.892918 3.30,0.27,3.30,2.60,10.00
211.946743 3.30,0.30,3.30,3.00,10.00
212.003777 3.30,0.25,3.30,2.50,10.00
212.057131 3.30,0.27,3.30,2.80,10.00
212.110234 3.30,0.28,3.30,2.70,10.00
212.167556 3.30,0.27,3.30,2.70,10.00
212.220813 3.30,0.28,3.30,2.90,10.00
212.277987 3.30,0.29,3.30,2.80,10.00
212.331165 3.30,0.28,3.30,3.00,10.00
212.388892 3.30,0.28,3.30,2.90,10.00
212.442157 3.30,0.25,3.30,2.80,10.00
212.499085 3.30,0.28,3.30,2.60,10.00
212.552479 3.30,0.29,3.30,2.90,10.00
212.609758 3.30,0.30,3.30,2.90,10.00
212.663038 3.30,0.25,3.30,2.60,10.00
212.720239 3.30,0.28,3.30,2.50,10.00
212.773538 3.30,0.29,3.30,2.50,10.00
212.830986 3.30,0.27,3.30,2.60,10.00
212.884194 3.30,0.28,3.30,2.60,10.00
212.941461 3.30,0.27,3.30,2.60,10.00
212.994784 3.30,0.29,3.30,2.50,10.00
213.052199 3.30,0.25,3.30,2.70,10.00
213.105467 3.30,0.25,3.30,2.90,10.00
213.162682 3.30,0.25,3.30,2.70,6.00
213.216087 3.30,0.28,3.30,2.70,10.00
213.273289 3.30,0.25,3.30,2.70,10.00
213.326651 3.30,0.27,3.30,2.80,10.00
213.383713 3.30,0.26,3.30,2.60,10.00
213.437128 3.30,0.28,3.30,2.70,10.00
213.494219 3.30,0.26,3.30,2.60,10.00
213.547746 3.30,0.28,3.30,2.70,10.00
213.605139 3.30,0.27,3.30,2.80,10.00
213.658487 3.30,0.28,3.30,2.70,10.00
213.715909 3.30,0.28,3.30,2.90,10.00
213.768805 3.30,0.25,3.30,2.80,10.00
213.826060 3.30,0.27,3.30,2.70,10.00
213.879416 3.30,0.26,3.30,2.70,10.00
213.936972 3.30,0.29,3.30,2.60,10.00
213.990317 3.30,0.25,3.30,2.50,10.00
214.044225 3.30,0.27,3.30,2.90,10.00
214.106013 3.30,0.29,3.30,2.70,10.00
214.153848 3.30,0.29,3.30,2.90,10.00
214.213925 3.30,0.27,3.30,2.70,10.00
214.264382 3.30,0.28,3.30,2.50,10.00
214.321746 3.30,0.27,3.30,2.50,10.00
214.375141 3.30,0.26,3.30,2.80,10.00
214.432608 3.29,0.26,3.29,2.70,10.00
214.485755 3.30,0.29,3.30,2.40,6.00
214.543196 3.30,0.27,3.30,2.90,10.00
214.596224 3.30,0.28,3.30,2.70,10.00
214.653450 3.30,0.27,3.30,2.70,10.00
214.706813 3.30,0.27,3.30,3.00,10.00
214.763999 3.30,0.29,3.30,2.70,10.00
214.819014 3.30,0.28,3.30,2.90,10.00
214.874750 3.30,0.28,3.30,2.50,10.00
214.929918 3.30,0.26,3.30,2.80,10.00
214.985249 3.30,0.30,3.30,2.70,10.00
215.039551 3.30,0.29,3.30,2.80,10.00
215.096301 3.30,0.27,3.30,2.90,10.00
215.149214 3.30,0.27,3.30,2.60,10.00
215.206311 3.30,0.28,3.30,2.80,10.00
215.259682 3.30,0.26,3.30,2.60,10.00
215.317371 3.30,0.29,3.30,2.70,10.00
215.370507 3.30,0.31,3.30,2.70,10.00
215.427927 3.30,0.29,3.30,2.90,10.00
215.481115 3.30,0.27,3.30,2.50,10.00
215.538153 3.30,0.27,3.30,2.50,10.00
215.592091 3.30,0.25,3.30,3.00,10.00
215.650258 3.30,0.29,3.30,2.80,10.00
215.702345 3.30,0.30,3.30,2.90,10.00
215.759258 3.30,0.27,3.30,2.70,10.00
215.812773 3.30,0.27,3.30,2.60,10.00
215.866071 3.30,0.29,3.30,2.50,10.00
215.923311 3.30,0.27,3.30,3.20,10.00
215.976586 3.30,0.29,3.30,2.80,10.00
216.033962 3.30,0.29,3.30,2.70,10.00
216.087190 3.30,0.31,3.30,2.50,10.00
216.144848 3.30,0.29,3.30,2.70,10.00
216.198148 3.30,0.24,3.30,3.00,10.00
216.255181 3.30,0.28,3.30,2.70,10.00
216.308322 3.30,0.29,3.30,2.80,10.00
216.365846 3.30,0.27,3.30,2.80,10.00
216.418915 3.30,0.29,3.30,2.70,10.00
216.476235 3.30,0.25,3.30,2.80,10.00
216.529367 3.30,0.28,3.30,2.50,10.00
216.586875 3.30,0.28,3.30,2.80,10.00
216.640137 3.30,0.30,3.30,2.70,10.00
216.697376 3.30,0.28,3.30,2.60,10.00
216.750671 3.30,0.30,3.30,2.60,10.00
216.808083 3.30,0.27,3.30,2.70,10.00
216.861302 3.30,0.29,3.30,2.90,10.00
216.918406 3.30,0.28,3.30,2.70,10.00
216.972093 3.30,0.28,3.30,2.50,10.00
217.029094 3.30,0.27,3.30,2.80,6.00
217.082559 3.30,0.28,3.30,2.80,10.00
217.140021 3.30,0.27,3.30,2.70,10.00
217.193021 3.30,0.26,3.30,2.80,10.00
217.250285 3.30,0.26,3.30,2.70,10.00
217.303537 3.30,0.28,3.30,2.80,10.00
217.360804 3.30,0.29,3.30,2.70,10.00
217.414299 3.30,0.30,3.30,2.90,10.00
217.471434 3.30,0.28,3.30,2.80,10.00
217.524859 3.30,0.27,3.30,2.70,10.00
217.582213 3.30,0.26,3.30,2.80,10.00
217.635859 3.30,0.26,3.30,2.80,10.00
217.692527 3.30,0.27,3.30,2.70,10.00
217.745992 3.30,0.27,3.30,2.70,10.00
217.799234 3.30,0.27,3.30,2.80,10.00
217.856620 3.30,0.27,3.30,2.90,10.00
217.909712 3.30,0.27,3.30,2.70,10.00
217.967130 3.30,0.29,3.30,2.90,10.00
218.020442 3.30,0.28,3.30,2.70,10.00
218.077981 3.30,0.28,3.30,2.40,6.00
218.130959 3.30,0.28,3.30,2.80,10.00
218.188562 3.30,0.26,3.30,2.80,10.00
218.241698 3.30,0.27,3.30,2.60,10.00
218.299050 3.30,0.25,3.30,2.70,10.00
218.352152 3.30,0.27,3.30,2.80,10.00
218.409482 3.30,0.29,3.30,2.60,10.00
218.462734 3.30,0.28,3.30,2.70,10.00
218.520058 3.30,0.29,3.30,2.60,10.00
218.574340 3.30,0.25,3.30,2.80,10.00
218.630486 3.30,0.27,3.30,3.00,10.00
218.683814 3.30,0.26,3.30,2.70,10.00
218.741066 3.30,0.28,3.30,2.70,10.00
218.794581 3.30,0.26,3.30,2.80,10.00
218.851738 3.30,0.28,3.30,2.70,10.00
218.905214 3.30,0.31,3.30,2.60,10.00
218.962239 3.30,0.27,3.30,2.90,10.00
219.015919 3.30,0.28,3.30,2.60,10.00
219.072836 3.30,0.28,3.30,2.80,10.00
219.128160 3.30,0.27,3.30,2.60,10.00
219.183342 3.30,0.28,3.30,2.80,10.00
219.236771 3.30,0.26,3.30,2.70,10.00
219.297419 3.30,0.30,3.30,2.70,10.00
219.347505 3.30,0.27,3.30,2.90,10.00
219.404644 3.30,0.30,3.30,2.80,10.00
219.458465 3.30,0.27,3.30,2.80,10.00
219.515118 3.30,0.27,3.30,2.50,10.00
219.568691 3.30,0.27,3.30,3.00,10.00
219.625803 3.30,0.28,3.30,2.70,10.00
219.679098 3.30,0.26,3.30,2.80,10.00
219.733811 3.30,0.27,3.30,2.90,10.00
219.789776 3.30,0.26,3.30,2.50,10.00
219.843027 3.30,0.30,3.30,2.70,10.00
219.900413 3.30,0.28,3.30,2.70,10.00
219.953514 3.30,0.28,3.30,2.90,10.00
220.011031 3.30,0.27,3.30,2.60,10.00
220.064130 3.30,0.30,3.30,3.00,10.00
220.121372 3.30,0.29,3.30,2.70,10.00
220.174680 3.30,0.26,3.30,2.80,10.00
220.232208 3.30,0.28,3.30,2.50,10.00
220.285277 3.30,0.25,3.30,2.70,10.00
220.342646 3.30,0.27,3.30,2.70,10.00
220.396026 3.30,0.27,3.30,2.80,10.00
220.453252 3.30,0.27,3.30,2.80,10.00
220.506701 3.30,0.27,3.30,2.50,10.00
220.563907 3.30,0.28,3.30,2.50,10.00
220.617186 3.30,0.28,3.30,2.50,10.00
220.674346 3.30,0.26,3.30,2.50,10.00
220.727968 3.30,0.26,3.30,2.60,10.00
220.784851 3.30,0.28,3.30,2.70,10.00
220.838847 3.30,0.28,3.30,2.70,10.00
220.895677 3.30,0.29,3.30,2.90,10.00
220.948995 3.30,0.28,3.30,2.50,10.00
221.006095 3.30,0.28,3.30,2.40,6.00
221.059696 3.30,0.28,3.30,2.60,10.00
221.117029 3.30,0.29,3.30,2.80,10.00
221.170081 3.30,0.28,3.30,2.90,10.00
221.227440 3.30,0.26,3.30,3.00,10.00
221.280734 3.30,0.29,3.30,2.70,10.00
221.337981 3.30,0.26,3.30,2.70,10.00
221.391260 3.30,0.27,3.30,2.70,10.00
221.448457 3.30,0.28,3.30,2.80,10.00
221.501843 3.30,0.26,3.30,2.90,10.00
221.554955 3.30,0.27,3.30,3.00,10.00
221.612303 3.30,0.27,3.30,2.70,10.00
221.665562 3.30,0.30,3.30,2.80,10.00
221.722880 3.30,0.27,3.30,3.00,10.00
221.776414 3.30,0.28,3.30,2.60,10.00
221.833776 3.30,0.30,3.30,2.90,10.00
221.886970 3.30,0.27,3.30,2.80,10.00
221.944139 3.30,0.27,3.30,2.60,10.00
221.997534 3.30,0.27,3.30,2.70,10.00
222.054831 3.30,0.28,3.30,2.60,10.00
222.108159 3.30,0.28,3.30,2.80,10.00
222.169331 3.30,0.30,3.30,2.60,10.00
222.218512 3.30,0.29,3.30,2.80,10.00
222.276064 3.30,0.29,3.30,2.90,10.00
222.329180 3.30,0.27,3.30,2.80,10.00
222.386443 3.30,0.28,3.30,2.70,10.00
222.439990 3.30,0.28,3.30,2.70,10.00
222.497068 3.30,0.27,3.30,2.80,10.00
222.550339 3.30,0.25,3.30,2.70,10.00
222.607470 3.30,0.29,3.30,2.90,10.00
222.660889 3.30,0.30,3.30,2.60,10.00
222.718065 3.30,0.25,3.30,2.70,10.00
222.771527 3.30,0.26,3.30,2.70,10.00
222.828905 3.30,0.25,3.30,3.00,10.00
222.882158 3.30,0.28,3.30,2.70,10.00
222.939286 3.30,0.28,3.30,3.00,10.00
222.992645 3.30,0.23,3.30,2.60,10.00
223.049972 3.30,0.29,3.30,2.70,10.00
223.103275 3.30,0.28,3.30,2.80,10.00
223.160531 3.30,0.28,3.30,2.90,10.00
223.213908 3.30,0.25,3.30,2.60,10.00
223.270980 3.30,0.28,3.30,2.80,10.00
223.324754 3.30,0.27,3.30,2.80,10.00
223.381651 3.30,0.26,3.30,2.80,10.00
223.435076 3.30,0.28,3.30,2.50,10.00
223.492135 3.30,0.28,3.30,2.70,10.00
223.545681 3.30,0.25,3.30,3.00,10.00
223.599007 3.30,0.26,3.30,2.90,10.00
223.656314 3.30,0.29,3.30,2.80,10.00
223.709640 3.30,0.28,3.30,2.90,10.00
223.766699 3.30,0.26,3.30,2.80,10.00
223.819926 3.30,0.28,3.30,2.80,10.00
223.877439 3.30,0.29,3.30,2.70,10.00
223.930777 3.30,0.27,3.30,2.80,10.00
223.987993 3.30,0.27,3.30,3.00,10.00
224.041437 3.30,0.28,3.30,2.90,10.00
224.098594 3.30,0.27,3.30,2.70,10.00
224.151858 3.30,0.28,3.30,2.90,10.00
224.209078 3.30,0.26,3.30,2.80,10.00
224.262269 3.30,0.28,3.30,2.70,10.00
224.319983 3.30,0.28,3.30,2.90,10.00
224.373988 3.30,0.29,3.30,2.90,10.00
224.431038 3.30,0.28,3.30,2.80,10.00
224.483610 3.30,0.29,3.30,2.60,10.00
224.540765 3.30,0.28,3.30,2.70,10.00
224.594084 3.30,0.27,3.30,2.60,10.00
224.651844 3.30,0.28,3.30,2.50,10.00
224.704874 3.30,0.27,3.30,2.90,10.00
224.761925 3.30,0.24,3.30,2.90,10.00
224.815207 3.30,0.29,3.30,2.80,10.00
224.872443 3.30,0.26,3.30,3.20,10.00
224.925823 3.30,0.27,3.30,2.70,10.00
224.983020 3.30,0.27,3.30,2.70,10.00
225.036431 3.30,0.30,3.30,2.80,6.00
225.093610 3.30,0.28,3.30,2.60,10.00
225.147222 3.30,0.27,3.30,2.50,10.00
225.204210 3.30,0.29,3.30,2.70,10.00
225.257596 3.30,0.26,3.30,2.80,10.00
225.314783 3.30,0.30,3.30,2.80,10.00
225.368520 3.30,0.29,3.30,2.70,10.00
225.425363 3.30,0.29,3.30,2.70,10.00
225.479361 3.30,0.28,3.30,2.80,10.00
225.532060 3.30,0.26,3.30,2.50,10.00
225.589499 3.30,0.28,3.30,2.50,10.00
225.642718 3.30,0.29,3.30,2.80,10.00
225.700052 3.30,0.29,3.30,2.80,10.00
225.753457 3.30,0.25,3.30,2.70,10.00
225.810642 3.30,0.27,3.30,2.90,10.00
225.863991 3.30,0.30,3.30,2.70,10.00
225.921585 3.30,0.29,3.30,2.80,10.00
225.974496 3.30,0.29,3.30,2.90,10.00
226.031943 3.30,0.29,3.30,2.90,10.00
226.085158 3.30,0.29,3.30,3.00,10.00
226.142361 3.30,0.26,3.30,2.70,10.00
226.195874 3.30,0.26,3.30,2.80,10.00
226.252932 3.30,0.27,3.30,2.80,10.00
226.306214 3.30,0.30,3.30,2.80,10.00
226.363614 3.30,0.29,3.30,2.90,10.00
226.416979 3.30,0.28,3.30,2.80,10.00
226.473912 3.30,0.28,3.30,2.50,10.00
226.527282 3.30,0.25,3.30,2.80,10.00
226.585037 3.30,0.27,3.30,2.80,10.00
226.637958 3.30,0.29,3.30,2.80,10.00
226.695098 3.30,0.28,3.30,2.90,10.00
226.748545 3.30,0.26,3.30,3.00,10.00
226.805879 3.30,0.28,3.30,2.60,10.00
226.859202 3.30,0.26,3.30,2.80,10.00
226.916399 3.30,0.26,3.30,2.70,10.00
226.969924 3.30,0.26,3.30,2.70,10.00
227.026808 3.30,0.27,3.30,2.60,10.00
227.080517 3.30,0.25,3.30,2.70,10.00
227.137555 3.30,0.27,3.30,3.00,10.00
227.190953 3.30,0.25,3.30,2.50,10.00
227.248650 3.30,0.29,3.30,2.80,10.00
227.301567 3.30,0.29,3.30,2.40,6.00
227.359008 3.30,0.27,3.30,2.90,10.00
227.412220 3.30,0.29,3.30,2.90,10.00
227.465361 3.30,0.25,3.30,2.80,10.00
227.522649 3.30,0.27,3.30,2.90,10.00
227.576005 3.30,0.28,3.30,2.70,10.00
227.633289 3.30,0.28,3.30,2.80,10.00
227.686736 3.30,0.28,3.30,2.50,10.00
227.743994 3.30,0.29,3.30,2.70,10.00
227.797276 3.30,0.27,3.30,2.70,10.00
227.854679 3.30,0.28,3.30,2.80,10.00
227.907997 3.30,0.28,3.30,2.70,10.00
227.965140 3.30,0.29,3.30,2.70,10.00
228.018436 3.30,0.28,3.30,2.50,10.00
228.075831 3.30,0.28,3.30,2.80,10.00
228.129107 3.30,0.27,3.30,2.80,10.00
228.186131 3.30,0.28,3.30,2.50,10.00
228.239387 3.30,0.28,3.30,2.70,10.00
228.296850 3.30,0.27,3.30,2.80,10.00
228.350281 3.30,0.27,3.30,2.90,10.00
228.407644 3.30,0.27,3.30,2.80,10.00
228.460866 3.29,0.29,3.29,2.90,10.00
228.518162 3.30,0.28,3.30,2.70,10.00
228.571215 3.30,0.29,3.30,2.90,10.00
228.628618 3.30,0.29,3.30,2.90,10.00
228.682120 3.30,0.26,3.30,2.60,10.00
228.739235 3.30,0.25,3.30,2.80,10.00
228.792655 3.30,0.27,3.30,2.60,10.00
228.849455 3.30,0.28,3.30,2.60,10.00
228.903409 3.30,0.28,3.30,2.60,10.00
228.960368 3.30,0.28,3.30,2.80,10.00
229.013917 3.30,0.25,3.30,2.90,10.00
229.070839 3.30,0.28,3.30,3.00,10.00
229.124156 3.30,0.28,3.30,2.80,10.00
229.181178 3.30,0.27,3.30,2.70,10.00
229.234957 3.30,0.29,3.30,2.90,10.00
229.292213 3.30,0.31,3.30,2.80,10.00
229.345513 3.30,0.29,3.30,2.70,10.00
229.398939 3.30,0.26,3.30,2.60,10.00
229.456161 3.30,0.30,3.30,2.70,10.00
229.509241 3.30,0.27,3.30,2.80,10.00
229.566703 3.30,0.29,3.30,2.70,10.00
229.620003 3.30,0.27,3.30,2.60,10.00
229.677198 3.30,0.28,3.30,2.80,10.00
229.730420 3.30,0.30,3.30,2.80,10.00
229.788018 3.30,0.29,3.30,2.90,10.00
229.841016 3.30,0.28,3.30,2.70,10.00
229.898376 3.30,0.28,3.30,2.90,10.00
229.951766 3.30,0.25,3.30,3.00,10.00
230.009098 3.30,0.29,3.30,2.90,10.00
230.062561 3.30,0.29,3.30,2.80,10.00
230.119436 3.30,0.26,3.30,2.80,10.00
230.173140 3.30,0.28,3.30,3.10,10.00
230.230058 3.30,0.26,3.30,2.80,10.00
230.283393 3.30,0.27,3.30,2.80,10.00
230.340563 3.30,0.29,3.30,2.60,10.00
230.394087 3.30,0.28,3.30,2.70,10.00
230.451178 3.30,0.27,3.30,2.60,10.00
230.504464 3.30,0.28,3.30,2.40,6.00
230.561844 3.30,0.26,3.30,2.70,10.00
230.615094 3.30,0.29,3.30,2.80,10.00
230.672367 3.30,0.29,3.30,2.50,10.00
230.725606 3.30,0.28,3.30,2.70,10.00
230.782947 3.30,0.28,3.30,2.80,10.00
230.836257 3.30,0.28,3.30,2.90,10.00
230.893406 3.30,0.28,3.30,2.50,10.00
230.946868 3.30,0.25,3.30,3.00,10.00
231.004030 3.30,0.28,3.30,2.80,10.00
231.057604 3.30,0.27,3.30,2.80,10.00
231.114923 3.30,0.25,3.30,2.80,10.00
231.168088 3.30,0.30,3.30,2.90,10.00
231.225190 3.30,0.28,3.30,2.60,10.00
231.278622 3.30,0.27,3.30,2.60,10.00
231.331955 3.30,0.28,3.30,2.70,10.00
231.389246 3.30,0.26,3.30,3.00,10.00
231.442570 3.30,0.28,3.30,2.70,10.00
231.499841 3.30,0.29,3.30,2.70,10.00
231.552972 3.30,0.29,3.30,2.80,10.00
231.610482 3.30,0.27,3.30,2.70,10.00
231.663960 3.30,0.27,3.30,2.60,10.00
231.721102 3.30,0.27,3.30,2.70,10.00
231.774226 3.30,0.28,3.30,2.60,10.00
231.831757 3.30,0.28,3.30,2.90,10.00
231.884979 3.30,0.28,3.30,2.70,10.00
231.942305 3.30,0.27,3.30,2.70,10.00
231.995617 3.30,0.29,3.30,2.80,10.00
232.052773 3.30,0.28,3.30,2.50,10.00
232.105926 3.30,0.30,3.30,2.80,10.00
232.163306 3.30,0.27,3.30,2.80,10.00
232.216913 3.30,0.28,3.30,2.80,10.00
232.273973 3.30,0.29,3.30,2.60,10.00
232.327404 3.30,0.28,3.30,3.00,10.00
232.384465 3.30,0.29,3.30,2.70,10.00
232.437674 3.30,0.29,3.30,2.60,10.00
232.494818 3.30,0.31,3.30,2.50,10.00
232.548441 3.30,0.26,3.30,2.90,10.00
232.605588 3.30,0.26,3.30,2.80,10.00
232.658909 3.30,0.27,3.30,2.90,10.00
232.716296 3.30,0.27,3.30,2.70,10.00
232.769658 3.30,0.27,3.30,2.90,10.00
232.826913 3.30,0.27,3.30,2.80,10.00
232.880445 3.30,0.28,3.30,2.70,10.00
232.937217 3.30,0.28,3.30,2.80,10.00
232.990969 3.30,0.25,3.30,2.90,10.00
233.048100 3.30,0.30,3.30,2.50,10.00
233.101248 3.30,0.27,3.30,2.50,10.00
233.158421 3.30,0.28,3.30,2.50,10.00
233.211772 3.30,0.29,3.30,2.80,10.00
233.265430 3.30,0.30,3.30,2.80,10.00
233.322408 3.30,0.25,3.30,2.80,10.00
233.375913 3.30,0.30,3.30,2.80,10.00
233.432991 3.30,0.28,3.30,2.80,10.00
233.486278 3.30,0.26,3.30,2.80,10.00
233.543384 3.30,0.28,3.30,2.70,10.00
233.596750 3.30,0.26,3.30,2.70,10.00
233.654019 3.30,0.28,3.30,2.80,10.00
233.707575 3.30,0.29,3.30,2.60,10.00
233.764663 3.30,0.27,3.30,2.60,10.00
233.818101 3.30,0.28,3.30,2.70,10.00
233.875161 3.30,0.28,3.30,2.70,10.00
233.931840 3.30,0.29,3.30,2.90,10.00
233.985900 3.30,0.26,3.30,2.80,10.00
234.039038 3.30,0.28,3.30,2.60,10.00
234.096610 3.30,0.28,3.30,3.00,10.00
234.150427 3.30,0.27,3.30,2.70,10.00
234.206896 3.29,0.25,3.29,2.80,10.00
234.260222 3.30,0.25,3.30,2.70,10.00
234.317485 3.30,0.28,3.30,3.00,10.00
234.370840 3.30,0.30,3.30,2.60,10.00
234.428034 3.30,0.27,3.30,2.90,10.00
234.481359 3.30,0.30,3.30,2.90,10.00
234.538602 3.30,0.28,3.30,2.70,10.00
234.592025 3.30,0.30,3.30,2.80,10.00
234.649187 3.30,0.29,3.30,2.60,10.00
234.702551 3.30,0.28,3.30,2.80,10.00
234.759781 3.30,0.28,3.30,2.70,10.00
234.813329 3.30,0.28,3.30,2.80,10.00
234.870339 3.30,0.30,3.30,3.10,10.00
234.923936 3.30,0.29,3.30,2.80,10.00
234.980995 3.30,0.26,3.30,2.90,10.00
235.035360 3.30,0.28,3.30,2.70,10.00
235.091519 3.30,0.28,3.30,2.70,10.00
235.145169 3.30,0.28,3.30,2.60,10.00
235.198348 3.30,0.27,3.30,2.80,6.00
235.255659 3.30,0.28,3.30,2.80,10.00
235.308978 3.30,0.25,3.30,2.70,10.00
235.366507 3.30,0.26,3.30,2.80,10.00
235.419663 3.30,0.28,3.30,2.80,10.00
235.476734 3.30,0.30,3.30,2.40,6.00
235.530272 3.30,0.30,3.30,2.70,10.00
235.587623 3.30,0.28,3.30,2.50,10.00
235.641004 3.30,0.27,3.30,2.90,10.00
235.698268 3.30,0.29,3.30,2.80,10.00
235.751291 3.30,0.28,3.30,2.70,10.00
235.808757 3.30,0.25,3.30,2.90,10.00
235.861909 3.30,0.30,3.30,3.10,10.00
235.918913 3.30,0.28,3.30,2.70,10.00
235.972268 3.30,0.27,3.30,2.70,10.00
236.029569 3.30,0.27,3.30,2.70,10.00
236.082887 3.30,0.25,3.30,2.80,10.00
236.140116 3.30,0.29,3.30,2.70,10.00
236.193579 3.30,0.28,3.30,2.90,10.00
236.250918 3.30,0.24,3.30,2.80,10.00
236.304470 3.30,0.28,3.30,2.60,10.00
236.361358 3.30,0.27,3.30,2.80,10.00
236.414933 3.30,0.30,3.30,2.80,10.00
236.472283 3.29,0.24,3.29,2.60,10.00
236.525486 3.30,0.27,3.30,2.80,10.00
236.582610 3.30,0.30,3.30,3.00,10.00
236.636213 3.30,0.31,3.30,2.80,10.00
236.692953 3.30,0.30,3.30,2.80,10.00
236.746358 3.30,0.28,3.30,2.90,10.00
236.803735 3.30,0.27,3.30,2.80,10.00
236.857102 3.30,0.27,3.30,2.70,10.00
236.914619 3.30,0.28,3.30,2.90,10.00
236.967918 3.30,0.28,3.30,2.80,10.00
237.025015 3.30,0.27,3.30,2.70,10.00
237.078278 3.30,0.29,3.30,2.70,10.00
237.131497 3.30,0.28,3.30,2.70,10.00
237.188823 3.30,0.28,3.30,2.80,10.00
237.242198 3.30,0.31,3.30,2.50,10.00
237.299512 3.30,0.27,3.30,2.90,10.00
237.352885 3.30,0.28,3.30,2.80,10.00
237.410177 3.30,0.29,3.30,2.70,10.00
237.463639 3.30,0.25,3.30,2.40,6.00
237.520596 3.30,0.28,3.30,2.70,10.00
237.573904 3.30,0.29,3.30,2.60,10.00
237.631287 3.30,0.28,3.30,2.90,10.00
237.684536 3.30,0.25,3.30,2.70,10.00
237.741765 3.30,0.25,3.30,2.60,10.00
237.795547 3.30,0.26,3.30,2.80,10.00
237.852487 3.30,0.25,3.30,2.90,10.00
237.905631 3.30,0.27,3.30,2.60,10.00
237.963139 3.30,0.26,3.30,2.80,10.00
238.016339 3.30,0.28,3.30,2.80,10.00
238.073759 3.30,0.28,3.30,2.70,10.00
238.127029 3.30,0.28,3.30,2.70,10.00
238.184027 3.30,0.29,3.30,2.90,10.00
238.237636 3.30,0.28,3.30,2.60,10.00
238.294868 3.30,0.27,3.30,2.70,10.00
238.348064 3.30,0.29,3.30,2.80,10.00
238.405293 3.30,0.28,3.30,2.80,10.00
238.458756 3.30,0.28,3.30,2.70,10.00
238.515850 3.30,0.27,3.30,2.70,10.00
238.569203 3.30,0.30,3.30,2.70,10.00
238.626538 3.30,0.27,3.30,2.60,10.00
238.679744 3.30,0.24,3.30,2.80,10.00
238.737152 3.30,0.26,3.30,2.70,10.00
238.790369 3.30,0.27,3.30,2.80,10.00
238.847487 3.30,0.25,3.30,2.60,10.00
238.901181 3.30,0.28,3.30,2.70,10.00
238.958239 3.30,0.26,3.30,2.80,10.00
239.011506 3.30,0.29,3.30,2.90,10.00
239.064932 3.30,0.28,3.30,2.70,10.00
239.122250 3.30,0.28,3.30,2.70,10.00
